Successfully patched eventlet.wsgi.ALREADY_HANDLED
2.06, 0.0, 54.37, SCOUT, NO, NO
4.23, 0.0, 54.37, SCOUT, NO, NO
6.24, 0.0, 54.37, SCOUT, NO, NO
8.25, 0.0, 54.74, SCOUT, NO, NO
10.25, 2.0, 54.87, SCOUT, NO, NO
12.25, 18.0, 55.24, SCOUT, NO, NO
14.27, 1.0, 55.24, SCOUT, NO, NO
16.27, 7.0, 55.24, SCOUT, NO, YES
18.28, 3.0, 55.37, SCOUT, NO, YES
20.28, 2.5, 55.37, SCOUT, NO, YES
22.29, 4.5, 55.37, SCOUT, NO, YES
24.29, 5.5, 55.37, SCOUT, NO, YES
26.30, 4.5, 55.37, SCOUT, NO, YES
25.48, 8.5, 55.37, SCOUT, NO, YES
27.48, 0.0, 55.37, SCOUT, NO, YES
29.49, 2.5, 55.37, SCOUT, YES, YES
31.49, 1.5, 55.37, SCOUT, NO, YES
33.49, 2.0, 55.37, SCOUT, NO, YES
35.49, 3.5, 55.37, SCOUT, NO, YES
37.50, 4.0, 55.37, SCOUT, NO, YES
39.50, 3.0, 55.37, SCOUT, NO, YES
41.50, 3.0, 55.37, SCOUT, NO, YES
43.51, 2.0, 55.37, SCOUT, NO, YES
45.51, 2.5, 55.37, SCOUT, NO, YES
47.51, 2.0, 55.37, SCOUT, NO, YES
49.52, 0.5, 55.37, SCOUT, NO, YES
51.53, 0.0, 55.37, SCOUT, NO, YES
53.57, 0.5, 55.37, SCOUT, NO, YES
55.68, 0.0, 55.37, SCOUT, NO, YES
57.69, 0.0, 55.37, SCOUT, NO, YES
56.75, 0.5, 55.37, SCOUT, NO, YES
58.83, 0.0, 55.37, SCOUT, NO, YES
60.90, 0.0, 55.37, SCOUT, NO, YES
62.96, 0.0, 55.37, SCOUT, NO, YES
65.02, 0.0, 55.37, SCOUT, NO, YES
67.07, 0.0, 55.37, SCOUT, NO, YES
69.10, 0.0, 55.37, SCOUT, NO, YES
71.11, 0.0, 55.37, SCOUT, NO, YES
73.13, 0.0, 55.37, SCOUT, NO, YES
75.32, 0.0, 55.37, SCOUT, NO, YES
77.42, 0.0, 55.37, SCOUT, NO, YES
79.51, 0.0, 55.37, SCOUT, NO, YES
81.65, 0.0, 55.37, SCOUT, NO, YES
83.67, 0.0, 55.37, SCOUT, NO, YES
85.82, 0.0, 55.37, SCOUT, NO, YES
85.01, 0.0, 55.37, SCOUT, NO, YES
87.04, 0.0, 55.37, SCOUT, NO, YES
89.08, 0.0, 55.37, SCOUT, NO, YES
91.17, 0.0, 55.37, SCOUT, NO, YES
93.23, 0.0, 55.37, SCOUT, NO, YES
95.30, 0.0, 55.37, SCOUT, NO, YES
97.35, 0.5, 55.37, SCOUT, NO, YES
99.39, 0.0, 55.37, SCOUT, NO, YES
101.41, 0.0, 55.37, SCOUT, NO, YES
103.41, 0.0, 55.37, SCOUT, NO, YES
105.49, 0.0, 55.37, SCOUT, NO, YES
107.61, 0.0, 55.37, SCOUT, NO, YES
109.71, 0.0, 55.37, SCOUT, NO, YES
111.91, 0.0, 55.37, SCOUT, NO, YES
114.03, 0.0, 55.37, SCOUT, NO, YES
116.23, 0.0, 55.37, SCOUT, NO, YES
115.44, 0.0, 55.37, SCOUT, NO, YES
117.56, 0.0, 55.37, SCOUT, NO, YES
119.74, 0.0, 55.37, SCOUT, NO, YES
121.88, 0.0, 55.37, SCOUT, NO, YES
123.91, 0.0, 55.37, SCOUT, NO, YES
125.92, 0.0, 55.37, SCOUT, NO, YES
127.94, 0.0, 55.37, SCOUT, NO, YES
129.96, 0.0, 55.37, SCOUT, NO, YES
132.17, 0.0, 55.37, SCOUT, NO, YES
134.21, 0.0, 55.37, SCOUT, NO, YES
136.29, 0.0, 55.37, SCOUT, NO, YES
138.35, 0.5, 55.37, SCOUT, NO, YES
140.45, 0.0, 55.37, SCOUT, NO, YES
142.47, 0.0, 55.37, SCOUT, NO, YES
144.48, 0.0, 55.37, SCOUT, NO, YES
143.63, 0.0, 55.37, SCOUT, NO, YES
145.63, 0.0, 55.37, SCOUT, NO, YES
147.65, 0.0, 55.37, SCOUT, NO, YES
149.77, 0.0, 55.37, SCOUT, NO, YES
151.85, 0.0, 55.37, SCOUT, NO, YES
153.99, 0.0, 55.37, SCOUT, NO, YES
156.10, 0.0, 55.37, SCOUT, NO, YES
158.11, 0.0, 55.37, SCOUT, NO, YES
160.13, 0.0, 55.37, SCOUT, NO, YES
162.19, 0.0, 55.37, SCOUT, NO, YES
164.25, 0.0, 55.37, SCOUT, NO, YES
166.28, 0.0, 55.37, SCOUT, NO, YES
168.31, 0.0, 55.37, SCOUT, NO, YES
170.33, 0.0, 55.37, SCOUT, NO, YES
172.34, 0.0, 55.37, SCOUT, NO, YES
174.34, 0.0, 55.37, SCOUT, NO, YES
173.50, 0.0, 55.37, SCOUT, NO, YES
175.58, 0.0, 55.37, SCOUT, NO, YES
177.61, 0.5, 55.37, SCOUT, NO, YES
179.66, 0.0, 55.37, SCOUT, NO, YES
181.72, 0.0, 55.37, SCOUT, NO, YES
183.76, 0.0, 55.37, SCOUT, NO, YES
185.79, 0.0, 55.37, SCOUT, NO, YES
187.81, 0.0, 55.37, SCOUT, NO, YES
189.91, 0.0, 55.37, SCOUT, NO, YES
191.92, 0.0, 55.37, SCOUT, NO, YES
193.95, 0.0, 55.37, SCOUT, NO, YES
195.99, 0.0, 55.37, SCOUT, NO, YES
198.00, 0.0, 55.37, SCOUT, NO, YES
200.01, 0.0, 55.37, SCOUT, NO, YES
202.02, 0.0, 55.37, SCOUT, NO, YES
204.03, 0.0, 55.37, SCOUT, NO, YES
203.23, 0.0, 55.37, SCOUT, NO, YES
205.25, 0.0, 55.37, SCOUT, NO, YES
207.26, 0.0, 55.37, SCOUT, NO, YES
209.28, 0.0, 55.37, SCOUT, NO, YES
211.34, 0.0, 55.37, SCOUT, NO, YES
213.37, 0.0, 55.37, SCOUT, NO, YES
215.52, 0.0, 55.37, SCOUT, NO, YES
217.57, 0.0, 55.37, SCOUT, NO, YES
219.60, 0.0, 55.37, SCOUT, NO, YES
221.64, 0.0, 55.37, SCOUT, NO, YES
223.72, 0.0, 55.37, SCOUT, NO, YES
225.76, 0.0, 55.37, SCOUT, NO, YES
227.88, 0.0, 55.37, SCOUT, NO, YES
